1171764,tm190788,148
11472,ts22164,150
11476,ts22164,151
11475,ts22164,152
11474,ts22164,153
11473,ts22164,154
6050,tm14873,155
74499,tm14873,156
24045,tm14873,157
29250,tm14873,158
29225,tm14873,159
63141,tm14873,160
28420,tm14873,161
83026,tm14873,162
83027,tm14873,163
83028,tm14873,164
29253,tm14873,165
7250,tm14873,166
83029,tm14873,167
44085,tm14873,168
28418,tm14873,169
83030,tm14873,170
642080,tm14873,171
24203,tm14873,172
83031,tm14873,173
83032,tm14873,174
83033,tm14873,175
6848,tm14873,176
83034,tm14873,177
83035,tm14873,178
83036,tm14873,179
63147,tm14873,180
83037,tm14873,181
29725,tm14873,182
19846,tm14873,183
37760,tm14873,184
83038,tm14873,185
58911,tm14873,186
28432,tm14873,187
83039,tm14873,188
83040,tm14873,189
83041,tm14873,190
83042,tm14873,191
15562,tm14873,192
28171,tm14873,193
58618,tm14873,194
83043,tm14873,195
83044,tm14873,196
83045,tm14873,197
11774,tm14873,198
83046,tm14873,199
27040,tm14873,200
56405,tm14873,201
83047,tm14873,202
357644,tm14873,203
1254876,tm14873,204
1254791,tm14873,205
1254778,tm14873,206
1255103,tm14873,207
1254838,tm14873,208
1255106,tm14873,209
1255122,tm14873,210
1255589,tm14873,211
14081,tm185072,213
29434,tm185072,214
70452,tm185072,215
20032,tm185072,216
66907,tm185072,217
92956,tm185072,218
95111,tm185072,219
96235,tm185072,220
71879,tm185072,221
17920,tm185072,222
22464,tm185072,223
22474,tm185072,224
36157,tm185072,225
32994,tm185072,226
102105,tm185072,227
7781,tm185072,228
12880,tm185072,229
132399,tm185072,230
517599,tm185072,231
13326,tm185072,232
22454,tm185072,233
523436,tm185072,234
14989,tm98978,236
44313,tm98978,237
36764,tm98978,238
30068,tm98978,239
80677,tm98978,240
66492,tm98978,241
80678,tm98978,242
80679,tm98978,243
80680,tm98978,244
80681,tm98978,245
80682,tm98978,246
80683,tm98978,247
80684,tm98978,248
20837,tm119281,250
17170,tm119281,251
16446,tm119281,252
15098,tm119281,253
22346,tm119281,254
18249,tm119281,255
11347,tm119281,256
22347,tm119281,257
22345,tm119281,258
22348,tm119281,259
22349,tm119281,260
345491,tm119281,261
22351,tm119281,262
22352,tm119281,263
22354,tm119281,264
511857,tm119281,265
26187,tm67378,267
35196,tm67378,268
24126,tm67378,269
36499,tm67378,270
16444,tm67378,271
16488,tm67378,272
12463,tm67378,273
62767,tm67378,274
62768,tm67378,275
62769,tm67378,276
62770,tm67378,277
57746,tm67378,278
127918,tm67378,279
23699,tm67378,280
534965,tm67378,281
1461646,tm67378,282
58919,tm67378,283
80218,tm67378,284
2209884,tm67378,285
539684,tm67378,286
227842,tm67378,287
2209736,tm67378,288
101889,tm67378,289
534354,tm67378,290
650832,tm67378,291
16024,tm44204,293
16485,tm44204,294
16350,tm44204,295
29175,tm44204,296
16352,tm44204,297
29176,tm44204,298
21795,tm44204,299
29177,tm44204,300
29178,tm44204,301
4431,tm44204,302
29179,tm44204,303
29180,tm44204,304
16493,tm44204,305
27914,tm44204,306
16882,tm44204,307
11738,tm44204,308
13701,tm44204,309
29181,tm44204,310
29182,tm44204,311
613906,tm44204,312
29184,tm44204,313
29185,tm44204,314
13433,tm44204,315
26761,tm69778,317
26762,tm69778,318
26764,tm69778,319
26765,tm69778,320
26766,tm69778,321
26767,tm69778,322
26769,tm69778,323
26768,tm69778,324
26770,tm69778,325
26771,tm69778,326
26772,tm69778,327
26773,tm69778,328
26774,tm69778,329
26775,tm69778,330
25342,tm69778,331
26776,tm69778,332
26778,tm69778,333
26777,tm69778,334
26779,tm69778,335
94767,tm69778,336
25707,tm69997,338
191724,tm69997,339
6982,tm96649,341
10532,tm96649,342
31443,tm96649,343
16990,tm96649,344
5314,tm96649,345
8364,tm96649,346
4700,tm96649,347
103549,tm96649,348
11346,tm96649,349
11173,tm96649,350
6802,tm96649,351
103550,tm96649,352
23528,tm96649,353
37723,tm96649,354
7551,tm96649,355
30449,tm96649,356
464614,tm96649,357
499165,tm96649,358
236701,tm96649,359
103745,tm96649,360
510469,tm96649,361
16449,tm96649,362
510971,tm96649,363
14610,tm96649,364
2429,tm96649,365
1516234,tm96649,366
2081617,tm96649,367
477781,tm96649,368
477969,tm96649,369
12578,tm96649,370
495571,tm96649,371
15955,tm96649,372
51314,tm96649,373
10505,tm96649,374
33594,tm96649,375
20123,tm96649,376
2081747,tm96649,377
1780983,tm96649,378
2081774,tm96649,379
948516,tm96649,380
2081848,tm96649,381
76226,tm96649,382
2081927,tm96649,383
1739250,tm96649,384
2081675,tm96649,385
12108,tm96649,386
434506,tm96649,387
2081881,tm96649,388
31821,tm96649,389
863658,tm96649,390
352662,tm96649,391
25056,tm16479,393
60326,tm16479,394
74992,tm16479,395
74993,tm16479,396
41874,tm16479,397
27535,tm16479,398
74994,tm16479,399
74995,tm16479,400
74996,tm16479,401
36157,tm16479,402
74997,tm16479,403
25098,tm16479,404
100934,tm16479,405
1023889,tm16479,406
22477,tm16479,407
14166,tm16479,408
36504,tm16479,409
422099,tm16479,410
57838,tm16479,411
88997,tm16479,412
45687,tm16479,413
132394,tm16479,414
71905,tm16479,415
498631,tm16479,416
173189,tm135083,418
530033,tm135083,419
173191,tm135083,420
1321002,tm135083,421
557165,tm135083,422
557166,tm135083,423
557167,tm135083,424
557168,tm135083,425
557169,tm135083,426
557170,tm135083,427
557171,tm135083,428
538017,tm135083,429
557172,tm135083,430
557173,tm135083,431
557178,tm135083,432
555008,tm135083,433
1521416,tm135083,434
1521414,tm135083,435
1321149,tm135083,436
1521441,tm135083,437
1521413,tm135083,438
1521412,tm135083,439
1521534,tm135083,440
1521409,tm135083,441
1521506,tm135083,442
1521407,tm135083,443
225932,tm135083,444
2342528,tm135083,445
1256646,tm14491,447
1161204,tm14491,448
543719,tm14491,449
540350,tm14491,450
1161195,tm14491,451
20913,tm14491,452
223669,tm14491,453
535822,tm14491,454
35238,tm14491,455
556507,tm14491,456
14037,tm14491,457
539207,tm14491,458
509010,tm14491,459
406724,tm14491,460
480534,tm14491,461
1161200,tm14491,462
343532,tm14491,463
16387,tm14491,464
218173,tm89386,466
2069,tm89386,467
15595,tm156453,469
1765,tm156453,470
529469,tm156453,471
529467,tm156453,472
37864,tm156453,473
208243,tm156453,474
70582,tm156453,475
488851,tm156453,476
32267,tm156453,477
473965,tm156453,478
553375,tm27298,480
225932,tm27298,481
215296,tm27298,482
558944,tm27298,483
520600,tm27298,484
381250,tm27298,485
471620,tm27298,486
152472,tm27298,487
530826,tm27298,488
576037,tm27298,489
498370,tm27298,490
899933,tm27298,491
1533795,tm27298,492
1533801,tm27298,493
1533807,tm27298,494
2172269,tm27298,495
546021,tm27298,496
500657,tm27298,497
173252,tm356209,499
150319,tm356209,500
550685,tm356209,501
132270,tm356209,502
222315,tm356209,503
15793,tm204541,505
225931,tm204541,506
225933,tm204541,507
498370,tm204541,508
560735,tm204541,509
152472,tm204541,510
173189,tm14350,512
530826,tm14350,513
216804,tm14350,514
538123,tm14350,515
537218,tm14350,516
558944,tm14350,517
745894,tm14350,518
1326853,tm14350,519
493971,tm14350,520
479007,tm14350,521
745892,tm14350,522
540702,tm14350,523
745900,tm14350,524
745891,tm14350,525
536986,tm14350,526
745890,tm14350,527
745889,tm14350,528
745888,tm14350,529
745887,tm14350,530
745886,tm14350,531
223449,tm14350,532
323651,tm14350,533
530275,tm14350,534
452580,tm14350,535
1113158,tm14350,536
740561,tm14350,537
564029,tm102287,539
536986,tm102287,540
173189,tm102287,541
562894,tm102287,542
225934,tm102287,543
528719,tm102287,544
553401,tm102287,545
1320827,tm102287,546
1330827,tm102287,547
1321780,tm102287,548
568098,tm102287,549
223449,tm76557,551
223448,tm76557,552
223450,tm76557,553
198741,tm76557,554
513684,tm76557,555
1410282,tm76557,556
2317355,tm76557,557
222541,tm71909,559
64407,tm71909,560
173253,tm71909,561
534654,tm71909,562
511559,tm71909,563
434348,tm71909,564
509943,tm71909,565
139643,tm71909,566
564274,tm71909,567
519826,tm71909,568
6958,tm94651,570
104308,tm94651,571
105220,tm94651,572
57763,tm94651,573
63303,tm94651,574
105226,tm94651,575
105221,tm94651,576
511559,tm94651,577
511558,tm94651,578
68725,tm94651,579
434348,tm94651,580
568116,tm94651,581
511561,tm94651,582
299653,tm94651,583
105228,tm94651,584
104310,tm94651,585
509316,tm94651,586
509943,tm94651,587
199763,tm94651,588
225931,tm19608,590
15793,tm19608,591
219842,tm19608,592
173189,tm19608,593
540702,tm19608,594
493971,tm19608,595
520600,tm19608,596
562959,tm19608,597
988354,tm19608,598
11472,ts45948,600
1549,ts45948,601
11474,ts45948,602
11475,ts45948,603
11476,ts45948,604
530826,tm90896,606
557940,tm90896,607
225934,tm90896,608
534050,tm90896,609
391527,tm90896,610
744938,tm90896,611
676484,tm90896,612
1095845,tm90896,613
524174,tm90896,614
744936,tm90896,615
323651,tm90896,616
173252,tm75975,618
222541,tm75975,619
68721,tm75975,620
105226,tm75975,621
434351,tm75975,622
216443,tm75975,623
524312,tm75975,624
503473,tm75975,625
509942,tm75975,626
66223,tm75975,627
545057,tm75975,628
68723,tm75975,629
128207,tm75975,630
515741,tm75975,631
414437,tm97793,633
511223,tm97793,634
452581,tm97793,635
511225,tm97793,636
511226,tm97793,637
139800,tm97793,638
509528,tm97793,639
186965,tm97793,640
511229,tm97793,641
471625,tm97793,642
1285693,tm97793,643
724969,tm85426,645
471620,tm85426,646
223454,tm85426,647
331313,tm85426,648
521184,tm85426,649
189443,tm85426,650
795386,tm85426,651
172514,tm85426,652
1320916,tm85426,653
724969,tm188894,656
223448,tm188894,657
223449,tm188894,658
223450,tm188894,659
223451,tm188894,660
223452,tm188894,661
198741,tm188894,662
223453,tm188894,663
223454,tm188894,664
173252,tm107372,668
66215,tm107372,669
105220,tm107372,670
524848,tm107372,671
524849,tm107372,672
216804,tm200475,674
592619,tm200475,675
339953,tm200475,676
943833,tm200475,677
943835,tm200475,678
64409,tm344089,682
134657,tm344089,683
64567,tm344089,684
150754,tm344089,685
104310,tm344089,686
66223,tm344089,687
222318,tm344089,688
503473,tm344089,689
772100,tm344089,690
105223,tm344089,691
524312,tm344089,692
460070,tm344089,693
218950,tm358653,694
173252,tm358653,695
64409,tm358653,696
515741,tm358653,697
64411,tm358653,698
434350,tm358653,699
216444,tm358653,700
64529,tm358653,701
1945610,tm358653,702
63665,tm100027,703
134657,tm100027,704
105220,tm100027,705
57763,tm100027,706
514364,tm100027,707
223525,tm100027,708
221086,tm100027,709
358575,tm100027,710
219025,tm100027,711
173252,tm10204,714
298411,tm10204,715
66224,tm10204,716
434351,tm10204,717
216444,tm10204,718
68725,tm10204,719
529417,tm10204,720
518321,tm16812,723
522302,tm16812,724
132302,tm16812,725
867952,tm336403,727
20201,tm336403,728
69039,tm336403,729
524849,tm336403,730
460070,tm336403,731
66223,tm336403,732
618228,tm336403,733
222315,tm336403,734
497329,tm336403,735
727227,tm336403,736
3535,tm119776,738
30817,tm119776,739
12017,tm119776,740
12021,tm119776,741
14659,tm119776,742
11225,tm119776,743
11098,tm119776,744
38473,tm119776,745
50852,tm119776,746
2967,tm119776,747
20759,tm119776,748
30881,tm119776,749
11548,tm119776,750
8312,tm119776,751
4355,tm119776,752
571254,tm119776,753
51314,tm119776,754
1287819,tm119776,755
6948,tm119776,756
1918544,tm119776,757
1918392,tm119776,758
1918142,tm119776,759
32954,ts20681,761
12464,ts20681,762
43320,ts20681,763
12018,ts20681,764
7522,tm111075,765
6837,tm111075,766
16808,tm111075,767
913,tm111075,768
14887,tm111075,769
8314,tm111075,770
61054,tm111075,771
6846,tm111075,772
478245,tm111075,773
32782,tm111075,774
7252,tm111075,775
38142,tm111075,776
45745,tm111075,777
2036,tm111075,778
4021,tm111075,779
12474,tm111075,780
819150,tm111075,781
819148,tm111075,782
819151,tm111075,783
435231,tm111075,784
819152,tm111075,785
819153,tm111075,786
28823,tm111075,787
841663,tm111075,788
819082,tm111075,789
819083,tm111075,790
819084,tm111075,791
819085,tm111075,792
717381,tm111075,793
819088,tm111075,794
819086,tm111075,795
467202,tm111075,796
233903,tm111075,797
3748,tm180542,799
12171,tm180542,800
6756,tm180542,801
9438,tm180542,802
68563,tm180542,803
7749,tm180542,804
16204,tm180542,805
28073,tm180542,806
14853,tm180542,807
80999,tm180542,808
24555,tm180542,809
30008,tm180542,810
81000,tm180542,811
27089,tm180542,812
81005,tm180542,813
1575,tm180542,814
81001,tm180542,815
60657,tm180542,816
22241,tm180542,817
81004,tm180542,818
81002,tm180542,819
712557,tm180542,820
81003,tm180542,821
5750,tm180542,822
9470,tm180542,823
81007,tm180542,824
30012,tm180542,825
81008,tm180542,826
81009,tm180542,827
81006,tm180542,828
5684,tm180542,829
111590,tm180542,830
61606,tm180542,831
29073,tm180542,832
11550,tm180542,833
20581,tm180542,834
752070,tm180542,835
5940,tm180542,836
821438,tm180542,837
112286,tm180542,838
17817,tm180542,839
302112,tm180542,840
476911,tm180542,841
1341561,tm180542,842
1341749,tm180542,843
298686,tm180542,844
1341620,tm180542,845
551078,tm180542,846
1341629,tm180542,847
116852,tm180542,848
469888,tm180542,849
17146,tm180542,850
1594,tm180542,851
1341752,tm180542,852
6642,tm180542,853
1341618,tm180542,854
1030723,tm180542,855
1419294,tm180542,856
1341539,tm180542,857
924004,tm180542,858
1341479,tm180542,859
1341416,tm180542,860
1341637,tm180542,861
47416,tm180542,862
1341643,tm180542,863
94114,tm180542,864
1341529,tm180542,865
1341460,tm180542,866
1341491,tm180542,867
1341417,tm180542,868
1341484,tm180542,869
434738,tm180542,870
1341412,tm180542,871
469679,tm180542,872
1341712,tm180542,873
1341601,tm180542,874
543125,tm180542,875
488781,tm180542,876
551439,tm180542,877
120119,tm180542,878
506691,tm180542,879
7205,tm180542,880
5455,tm138875,882
20759,tm138875,883
1990,tm138875,884
10428,tm138875,885
20760,tm138875,886
20761,tm138875,887
20762,tm138875,888
20763,tm138875,889
20764,tm138875,890
20765,tm138875,891
20766,tm138875,892
193,tm138875,893
20767,tm138875,894
20768,tm138875,895
20769,tm138875,896
4372,tm138875,897
28497,tm138875,898
1379831,tm138875,899
1542517,tm138875,900
511536,tm138875,901
1426149,tm138875,902
14912,tm138875,903
1542521,tm138875,904
64874,tm138875,905
527062,tm138875,906
1685004,tm138875,907
1542527,tm138875,908
1542221,tm138875,909
10953,tm138875,910
482193,tm138875,911
449834,tm138875,912
441178,tm138875,913
753907,tm138875,914
190530,tm138875,915
1180233,tm138875,916
1039530,tm138875,917
41501,tm138875,918
810433,tm138875,919
44401,tm138875,920
1060145,tm138875,921
7139,tm138875,922
12317,tm155792,924
3293,tm155792,925
26077,tm155792,926
57900,tm155792,927
57137,tm155792,928
205549,tm155792,929
16808,tm155792,930
170015,tm155792,931
29485,tm155792,932
45486,tm155792,933
4053,tm155792,934
38983,tm155792,935
37021,tm155792,936
26704,tm155792,937
183605,tm155792,938
3840,tm155792,939
26893,tm155792,940
7156,tm155792,941
637407,tm155792,942
148004,tm155792,943
43260,tm155792,944
41524,tm155792,945
11091,tm22327,947
4704,tm22327,948
6432,tm22327,949
6647,tm22327,950
32851,tm22327,951
17675,tm22327,952
24205,tm22327,953
1314,tm22327,954
62513,tm22327,955
11655,tm22327,956
205944,tm22327,957
28624,tm22327,958
126879,tm22327,959
90057,tm22327,960
32191,tm22327,961
50869,tm22327,962
207528,tm22327,963
112301,tm22327,964
11743,tm22327,965
207531,tm22327,966
207535,tm22327,967
182569,tm22327,968
207536,tm22327,969
207532,tm22327,970
207533,tm22327,971
598789,tm22327,972
479173,tm22327,973
207529,tm22327,974
1876841,tm22327,975
44991,tm22327,976
207530,tm22327,977
93627,tm22327,978
207363,tm22327,979
207364,tm22327,980
207365,tm22327,981
784634,tm22327,982
207366,tm22327,983
21108,tm22327,984
46486,tm22327,985
207367,tm22327,986
1787928,tm22327,987
19492,tm54450,989
11098,tm54450,990
65605,tm54450,991
7650,tm54450,992
7912,tm54450,993
91964,tm54450,994
12079,tm54450,995
91965,tm54450,996
91966,tm54450,997
589836,tm54450,998
8415,tm54450,999
36356,tm54450,1000
12407,tm54450,1001
91968,tm54450,1002
91969,tm54450,1003
508760,tm54450,1004
83079,tm54450,1005
27960,tm54450,1006
499486,tm54450,1007
529459,tm54450,1008
2051448,tm54450,1009
38313,tm54450,1010
1110624,tm54450,1011
7974,tm2386,1013
26005,tm2386,1014
30790,tm2386,1015
82353,tm2386,1016
19401,tm2386,1017
20498,tm2386,1018
3381,tm2386,1019
8318,tm2386,1020
65257,tm2386,1021
12578,tm2386,1022
55093,tm2386,1023
82354,tm2386,1024
491162,tm2386,1025
218261,tm2386,1026
598497,tm2386,1027
2937,tm2386,1028
4016,tm2386,1029
598520,tm2386,1030
48112,tm2386,1031
598532,tm2386,1032
598531,tm2386,1033
34763,tm2386,1034
432769,tm2386,1035
128985,tm2386,1036
598521,tm2386,1037
598766,tm2386,1038
70609,tm2386,1039
598767,tm2386,1040
1110624,tm2386,1041
10824,tm2386,1042
8464,ts22082,1044
63898,ts22082,1045
30068,ts22082,1046
90786,ts22082,1047
90788,ts22082,1048
3748,tm145608,1049
7244,tm145608,1050
1005,tm145608,1051
8467,tm145608,1052
11546,tm145608,1053
18895,tm145608,1054
3288,tm145608,1055
18898,tm145608,1056
18901,tm145608,1057
18897,tm145608,1058
8416,tm145608,1059
18899,tm145608,1060
18900,tm145608,1061
14445,tm145608,1062
18896,tm145608,1063
18909,tm145608,1064
18910,tm145608,1065
16244,tm145608,1066
17434,tm145608,1067
18908,tm145608,1068
18902,tm145608,1069
18903,tm145608,1070
18904,tm145608,1071
18905,tm145608,1072
18906,tm145608,1073
18907,tm145608,1074
3769,tm145608,1075
18911,tm145608,1076
18912,tm145608,1077
1608456,tm145608,1078
7694,tm145608,1079
18914,tm145608,1080
18915,tm145608,1081
18916,tm145608,1082
18917,tm145608,1083
18918,tm145608,1084
18919,tm145608,1085
18920,tm145608,1086
18921,tm145608,1087
11567,tm145608,1088
18922,tm145608,1089
18923,tm145608,1090
2671,tm145608,1091
1096969,tm145608,1092
84053,tm145608,1093
903183,tm145608,1094
1096985,tm145608,1095
1096967,tm145608,1096
9482,tm145608,1097
418353,tm145608,1098
364686,tm145608,1099
1159504,tm145608,1100
1097101,tm145608,1101
34237,tm145608,1102
1096986,tm145608,1103
487523,tm145608,1104
477228,tm145608,1105
1096987,tm145608,1106
40059,tm145608,1107
17151,tm145608,1108
1381431,ts21715,1110
38775,tm41289,1111
6356,tm41289,1112
21545,tm41289,1113
38776,tm41289,1114
24625,tm41289,1115
31631,tm41289,1116
38777,tm41289,1117
38778,tm41289,1118
38779,tm41289,1119
38780,tm41289,1120
38781,tm41289,1121
38782,tm41289,1122
38783,tm41289,1123
38784,tm41289,1124
4099,tm41289,1125
64216,tm41289,1126
1259450,tm41289,1127
477060,tm41289,1128
726473,tm41289,1129
36006,tm41289,1130
203204,tm41289,1131
1259275,tm41289,1132
1644190,tm41289,1133
1407734,tm41289,1134
1152601,tm41289,1135
497481,tm41289,1136
334299,tm41289,1137
1259426,tm41289,1138
19385,tm41289,1139
16769,tm41289,1140
65193,tm41289,1141
1259428,tm41289,1142
1802675,tm41289,1143
1259432,tm41289,1144
1259439,tm41289,1145
1259463,tm41289,1146
213698,tm41289,1147
1259305,tm41289,1148
1259452,tm41289,1149
9271,tm41289,1150
54555,tm41289,1151
1259443,tm41289,1152
65253,tm41289,1153
32777,tm41289,1154
1259447,tm41289,1155
1259449,tm41289,1156
1259454,tm41289,1157
1259455,tm41289,1158
1259457,tm41289,1159
751068,tm41289,1160
1259460,tm41289,1161
53496,tm41289,1162
1259462,tm41289,1163
210798,tm41289,1164
106617,tm41289,1165
1259478,tm41289,1166
1259467,tm41289,1167
107109,tm41289,1168
17900,tm41289,1169
1259238,tm41289,1170
175142,tm41289,1171
1259143,tm41289,1172
681464,tm41289,1173
1259469,tm41289,1174
1100234,tm41289,1175
1259470,tm41289,1176
47738,tm41289,1177
14838,tm41289,1178
1259471,tm41289,1179
94917,tm132694,1181
26061,tm132694,1182
12531,tm132694,1183
101453,tm132694,1184
122921,tm132694,1185
18617,tm132694,1186
5866,tm132694,1187
60169,tm132694,1188
59781,tm132694,1189
122920,tm132694,1190
43802,tm132694,1191
122922,tm132694,1192
122924,tm132694,1193
122923,tm132694,1194
3007,tm132694,1195
1376576,tm132694,1196
207302,tm132694,1197
1390667,tm132694,1198
49815,ts20678,1200
201,ts20678,1201
53237,ts20678,1202
66271,ts20678,1203
81048,ts20678,1204
116391,tm117580,1205
422646,tm117580,1206
477562,tm117580,1207
31566,tm117580,1208
207275,tm117580,1209
61222,tm117580,1210
16721,tm117580,1211
122523,tm117580,1212
916018,tm117580,1213
916019,tm117580,1214
366935,tm117580,1215
916020,tm117580,1216
916022,tm117580,1217
503706,tm117580,1218
532433,tm117580,1219
492716,tm117580,1220
47097,tm117580,1221
466433,tm117580,1222
1476065,tm117580,1223
34819,tm117580,1224
200487,tm117580,1225
7328,tm117580,1226
1476067,tm117580,1227
1476069,tm117580,1228
1475403,tm117580,1229
1475406,tm117580,1230
1475429,tm117580,1231
5658,tm20712,1233
17348,tm20712,1234
108288,tm20712,1235
1852,tm20712,1236
17797,tm20712,1237
108294,tm20712,1238
108293,tm20712,1239
108289,tm20712,1240
18911,tm20712,1241
62732,tm20712,1242
50586,tm20712,1243
108291,tm20712,1244
108295,tm20712,1245
108296,tm20712,1246
450236,tm20712,1247
108292,tm20712,1248
14989,tm130586,1250
91112,tm130586,1251
21302,tm130586,1252
35576,tm130586,1253
7051,tm130586,1254
18609,tm130586,1255
213872,tm130586,1256
1848,tm130586,1257
30162,tm130586,1258
15943,tm130586,1259
3535,tm130586,1260
466996,tm130586,1261
507509,tm130586,1262
36355,tm130586,1263
1393387,tm130586,1264
129833,ts25028,1266
421000,ts25028,1267
9835,ts23753,1268
192,ts23753,1269
37759,ts23753,1270
66339,ts23753,1271
96173,ts23753,1272
47978,ts23753,1273
38704,ts23753,1274
97165,ts23753,1275
114128,ts2760,1276
114126,ts2760,1277
114127,ts2760,1278
114129,ts2760,1279
730639,ts2760,1280
52151,ts2760,1281
87165,ts2760,1282
104901,ts2760,1283
285010,ts2760,1284
70378,ts2760,1285
43162,ts987,1287
99172,ts987,1288
18355,ts987,1289
99173,ts987,1290
28172,tm125985,1291
97338,tm125985,1292
7423,tm125985,1293
97330,tm125985,1294
463033,tm125985,1295
97335,tm125985,1296
39712,tm125985,1297
95739,tm125985,1298
172948,tm125985,1299
504541,tm125985,1300
97333,tm125985,1301
22309,tm125985,1302
97336,tm125985,1303
97337,tm125985,1304
97338,tm40103,1306
28172,tm40103,1307
97330,tm40103,1308
7423,tm40103,1309
104233,tm40103,1310
22311,tm40103,1311
104709,tm40103,1312
489108,tm40103,1313
39711,tm40103,1314
21512,tm40103,1315
113908,tm40103,1316
121262,tm40103,1317
86777,tm40103,1318
110785,tm21953,1320
491678,tm21953,1321
491679,tm21953,1322
30758,tm21953,1323
6638,tm152839,1325
11473,tm62924,1327
1549,tm62924,1328
11472,tm62924,1329
11474,tm62924,1330
11475,tm62924,1331
11476,tm62924,1332
11482,tm62924,1333
11478,tm62924,1334
3776,tm114356,1337
28831,tm114356,1338
27957,tm114356,1339
80152,tm114356,1340
108171,tm114356,1341
493938,tm114356,1342
34424,tm114356,1343
63080,tm114356,1344
505317,tm114356,1345
205833,tm114356,1346
18286,tm114356,1347
17668,tm114356,1348
444836,tm114356,1349
1483731,tm114356,1350
47308,tm114356,1351
15897,tm147829,1353
82808,tm147829,1354
478355,tm147829,1355
454597,tm147829,1356
17999,tm147829,1357
33756,tm147829,1358
89522,tm147829,1359
52520,tm147829,1360
7038,tm147829,1361
63850,tm147829,1362
197386,tm126769,1364
199336,tm126769,1365
186949,tm126769,1366
57063,tm126769,1367
288821,tm126769,1368
484901,tm126769,1369
79888,tm126769,1370
350608,tm126769,1371
26588,tm126769,1372
361088,tm126769,1373
133674,tm126769,1374
391678,tm126769,1375
495582,tm126769,1376
479070,tm126769,1377
1826975,tm126769,1378
1003708,tm126769,1379
1041848,tm126769,1380
479070,tm126769,1381
28172,tm49037,1383
97338,tm49037,1384
7423,tm49037,1385
463033,tm49037,1386
97330,tm49037,1387
97332,tm49037,1388
94678,tm49037,1389
21513,tm49037,1390
504541,tm49037,1391
22309,tm49037,1392
97336,tm49037,1393
85701,tm49037,1394
94767,tm49037,1395
5478,tm49037,1396
97337,tm49037,1397
6958,tm159912,1399
63667,tm159912,1400
136810,tm159912,1401
429617,tm159912,1402
20201,tm159912,1403
69270,tm159912,1404
66839,tm159912,1405
14173,tm159912,1406
64512,tm159912,1407
119184,tm159912,1408
476708,tm159912,1409
62784,tm159912,1410
299653,tm159912,1411
191147,tm159912,1412
61587,tm159912,1413
1544152,tm159912,1414
11472,tm133914,1416
